ACC	LAT_LON
SRR14608042	35.0967 N 106.6313 W
SRR14608043	35.0967 N 106.6313 W
SRR14608044	35.0967 N 106.6313 W
SRR14608045	35.0967 N 106.6313 W
SRR14608046	35.0967 N 106.6313 W
SRR14608047	35.0967 N 106.6313 W
SRR14608048	35.0967 N 106.6313 W
SRR14608049	35.0967 N 106.6313 W
SRR14608050	35.0967 N 106.6313 W
SRR14608051	35.0967 N 106.6313 W
SRR14608052	35.0967 N 106.6313 W
SRR14608053	35.0967 N 106.6313 W
SRR14608054	35.0967 N 106.6313 W
SRR14608055	35.0967 N 106.6313 W
SRR14608056	35.0967 N 106.6313 W
SRR14608057	35.0967 N 106.6313 W
SRR14608058	35.0967 N 106.6313 W
SRR14608059	35.0967 N 106.6313 W
SRR14608060	35.0967 N 106.6313 W
SRR14608061	35.0967 N 106.6313 W
SRR14608062	35.0967 N 106.6313 W
SRR14608063	35.0967 N 106.6313 W
SRR14608064	35.0967 N 106.6313 W
SRR14608065	35.0967 N 106.6313 W
SRR14608066	35.0967 N 106.6313 W
SRR14608067	35.0967 N 106.6313 W
SRR14608068	35.0967 N 106.6313 W
SRR14608069	35.0967 N 106.6313 W
SRR14608070	35.0967 N 106.6313 W
SRR14608071	35.0967 N 106.6313 W
SRR14608072	35.0967 N 106.6313 W
SRR14608073	35.0967 N 106.6313 W
SRR14608074	35.0967 N 106.6313 W
SRR14608075	35.0967 N 106.6313 W
SRR14608076	35.0967 N 106.6313 W
SRR14608077	35.0967 N 106.6313 W
SRR14608078	35.0967 N 106.6313 W
SRR14608079	35.0967 N 106.6313 W
SRR14608080	35.0967 N 106.6313 W
SRR14608081	35.0967 N 106.6313 W
SRR14608082	35.0967 N 106.6313 W
SRR14607680	40.6741 N 111.9580 W
SRR14607681	40.6741 N 111.9580 W
SRR14607682	40.6741 N 111.9580 W
SRR14607683	40.6741 N 111.9580 W
SRR14607684	40.6741 N 111.9580 W
SRR14607685	40.6741 N 111.9580 W
SRR14607686	40.6741 N 111.9580 W
SRR14607687	40.6741 N 111.9580 W
SRR14607688	40.6741 N 111.9580 W
SRR14607689	40.6741 N 111.9580 W
SRR14607690	40.6741 N 111.9580 W
SRR14607691	40.6741 N 111.9580 W
SRR14607692	40.6741 N 111.9580 W
SRR14607693	40.6741 N 111.9580 W
SRR14607694	40.6741 N 111.9580 W
SRR14607695	40.6741 N 111.9580 W
SRR14607696	40.6741 N 111.9580 W
SRR14607697	40.6741 N 111.9580 W
SRR14607698	40.6741 N 111.9580 W
SRR14607699	40.6741 N 111.9580 W
SRR14607700	40.6741 N 111.9580 W
SRR14607701	40.6741 N 111.9580 W
SRR14607702	40.6741 N 111.9580 W
SRR14607703	40.6741 N 111.9580 W
SRR14607704	40.6741 N 111.9580 W
SRR14607705	40.6741 N 111.9580 W
SRR14607706	40.6741 N 111.9580 W
SRR14607707	40.6741 N 111.9580 W
SRR14607708	40.6741 N 111.9580 W
SRR14607709	40.6741 N 111.9580 W
SRR14607710	40.6741 N 111.9580 W
SRR14607711	40.6741 N 111.9580 W
SRR14607712	40.6741 N 111.9580 W
SRR14607713	40.6741 N 111.9580 W
SRR14607714	40.6741 N 111.9580 W
SRR14607715	40.6741 N 111.9580 W
SRR14607716	40.6741 N 111.9580 W
SRR14607717	40.6741 N 111.9580 W
SRR14607718	40.6741 N 111.9580 W
SRR14607719	40.6741 N 111.9580 W
SRR14607720	40.6741 N 111.9580 W
SRR14607721	40.6741 N 111.9580 W
SRR14607722	40.6741 N 111.9580 W
SRR14607723	40.6741 N 111.9580 W
SRR14607724	40.6741 N 111.9580 W
SRR14607725	40.6741 N 111.9580 W
SRR14607726	40.6741 N 111.9580 W
SRR14607727	40.6741 N 111.9580 W
SRR14607728	40.6741 N 111.9580 W
SRR14607729	40.6741 N 111.9580 W
SRR14607730	40.6741 N 111.9580 W
SRR14607731	40.6741 N 111.9580 W
SRR14607732	40.6741 N 111.9580 W
SRR14607733	40.6741 N 111.9580 W
SRR14607734	40.6741 N 111.9580 W
SRR14607735	40.6741 N 111.9580 W
SRR14607736	40.6741 N 111.9580 W
SRR14607737	40.6741 N 111.9580 W
SRR14607738	40.6741 N 111.9580 W
SRR14607739	40.6741 N 111.9580 W
SRR14607740	40.6741 N 111.9580 W
SRR14607741	40.6741 N 111.9580 W
SRR14607742	40.6741 N 111.9580 W
SRR14607743	40.6741 N 111.9580 W
SRR14607744	40.6741 N 111.9580 W
SRR14607745	40.6741 N 111.9580 W
SRR14607746	40.6741 N 111.9580 W
SRR14607747	40.6741 N 111.9580 W
SRR14607748	40.6741 N 111.9580 W
SRR14607749	40.6741 N 111.9580 W
SRR14607750	40.6741 N 111.9580 W
SRR14607751	40.6741 N 111.9580 W
SRR14607752	40.6741 N 111.9580 W
SRR14607753	40.6741 N 111.9580 W
SRR14607754	40.6741 N 111.9580 W
SRR14607755	40.6741 N 111.9580 W
SRR14606256	N/A
SRR14606257	N/A
SRR14606258	N/A
SRR14606259	N/A
SRR14606260	N/A
SRR14606261	N/A
SRR14606262	N/A
SRR14606263	N/A
SRR14606264	N/A
SRR14606266	N/A
SRR14606267	N/A
SRR14606268	N/A
SRR14606269	N/A
SRR14606270	N/A
SRR14606271	N/A
SRR14606272	N/A
SRR14606273	N/A
SRR14606274	N/A
SRR14606275	N/A
SRR14606276	N/A
SRR14606277	N/A
SRR14606278	N/A
SRR14606279	N/A
SRR14606280	N/A
SRR14606281	N/A
SRR14606282	N/A
SRR14606283	N/A
SRR14606284	N/A
SRR14606285	N/A
SRR14606286	N/A
SRR14606287	N/A
SRR14606288	N/A
SRR14606289	N/A
SRR14606290	N/A
SRR14606291	N/A
SRR14606292	N/A
SRR14606293	N/A
SRR14606294	N/A
SRR14606295	N/A
SRR14606296	N/A
SRR14606297	N/A
SRR14606298	N/A
SRR14606299	N/A
SRR14606300	N/A
SRR14606301	N/A
SRR14606302	N/A
SRR14606303	N/A
SRR14606304	N/A
SRR14606305	N/A
SRR14606306	N/A
SRR14606307	N/A
SRR14606308	N/A
SRR14606309	N/A
SRR14606310	N/A
SRR14606311	N/A
SRR14606312	N/A
SRR14606313	N/A
SRR14606314	N/A
SRR14606315	N/A
SRR14606316	N/A
SRR14606317	N/A
SRR14606318	N/A
SRR14606319	N/A
SRR14606321	N/A
SRR14606322	N/A
SRR14606323	N/A
SRR14606324	N/A
SRR14606325	N/A
SRR14606326	N/A
SRR14606327	N/A
SRR14606328	N/A
SRR14606329	N/A
SRR14606330	N/A
SRR14606331	N/A
SRR14606332	N/A
SRR14606333	N/A
SRR14606334	N/A
SRR14606335	N/A
SRR14606336	N/A
SRR14606337	N/A
SRR14606338	N/A
SRR14606339	N/A
SRR14606340	N/A
SRR14606341	N/A
SRR14606342	N/A
SRR14606343	N/A
SRR14606344	N/A
SRR14606345	N/A
SRR14606346	N/A
SRR14606347	N/A
SRR14606348	N/A
SRR14606349	N/A
SRR14606350	N/A
SRR14606351	N/A
SRR14606352	N/A
SRR14606353	N/A
SRR14606354	N/A
SRR14606355	N/A
SRR14606356	N/A
SRR14606357	N/A
SRR14606265	N/A
SRR14606358	N/A
SRR14606359	N/A
SRR14606360	N/A
SRR14606361	N/A
SRR14606362	N/A
SRR14606364	N/A
SRR14606365	N/A
SRR14606366	N/A
SRR14606367	N/A
SRR14606368	N/A
SRR14606369	N/A
SRR14606370	N/A
SRR14606371	N/A
SRR14606372	N/A
SRR14606373	N/A
SRR14606374	N/A
SRR14606375	N/A
SRR14606376	N/A
SRR14606377	N/A
SRR14606378	N/A
SRR14606380	N/A
SRR14606381	N/A
SRR14606382	N/A
SRR14606383	N/A
SRR14606384	N/A
SRR14606385	N/A
SRR14606386	N/A
SRR14606387	N/A
SRR14606388	N/A
SRR14596957	35.0967 N 106.6313 W
SRR14596958	35.0967 N 106.6313 W
SRR14596959	35.0967 N 106.6313 W
SRR14596960	35.0967 N 106.6313 W
SRR14596961	35.0967 N 106.6313 W
SRR14596962	35.0967 N 106.6313 W
SRR14596963	35.0967 N 106.6313 W
SRR14596964	35.0967 N 106.6313 W
SRR14596965	35.0967 N 106.6313 W
SRR14596966	35.0967 N 106.6313 W
SRR14596967	35.0967 N 106.6313 W
SRR14596968	35.0967 N 106.6313 W
SRR14596969	35.0967 N 106.6313 W
SRR14596970	35.0967 N 106.6313 W
SRR14596971	35.0967 N 106.6313 W
SRR14596972	35.0967 N 106.6313 W
SRR14596973	35.0967 N 106.6313 W
SRR14596974	35.0967 N 106.6313 W
SRR14596975	35.0967 N 106.6313 W
SRR14596976	35.0967 N 106.6313 W
SRR14596977	35.0967 N 106.6313 W
SRR14596978	35.0967 N 106.6313 W
SRR14596979	35.0967 N 106.6313 W
SRR14596980	35.0967 N 106.6313 W
SRR14596981	35.0967 N 106.6313 W
SRR14596982	35.0967 N 106.6313 W
SRR14596983	35.0967 N 106.6313 W
SRR14596984	35.0967 N 106.6313 W
SRR14596985	35.0967 N 106.6313 W
SRR14596986	35.0967 N 106.6313 W
SRR14596987	35.0967 N 106.6313 W
SRR14596988	35.0967 N 106.6313 W
SRR14596989	35.0967 N 106.6313 W
SRR14596990	35.0967 N 106.6313 W
SRR14596991	35.0967 N 106.6313 W
SRR14596992	35.0967 N 106.6313 W
SRR14596993	35.0967 N 106.6313 W
SRR14596994	35.0967 N 106.6313 W
SRR14596995	35.0967 N 106.6313 W
SRR14596996	35.0967 N 106.6313 W
SRR14596997	35.0967 N 106.6313 W
SRR14596998	35.0967 N 106.6313 W
SRR14596999	35.0967 N 106.6313 W
SRR14597000	35.0967 N 106.6313 W
SRR14597001	35.0967 N 106.6313 W
SRR14597002	35.0967 N 106.6313 W
SRR14581028	N/A
SRR14581029	N/A
SRR14581030	N/A
SRR14581031	N/A
SRR14581032	N/A
SRR14581033	N/A
SRR14581034	N/A
SRR14581035	N/A
SRR14581036	N/A
SRR14581037	N/A
SRR14581038	N/A
SRR14581039	N/A
SRR14581040	N/A
SRR14581041	N/A
SRR14581042	N/A
SRR14581043	N/A
SRR14581044	N/A
SRR14581045	N/A
SRR14581046	N/A
SRR14581047	N/A
SRR14581048	N/A
SRR14581049	N/A
SRR14581050	N/A
SRR14581051	N/A
SRR14581052	N/A
SRR14581053	N/A
SRR14581054	N/A
SRR14581055	N/A
SRR14581056	N/A
SRR14581057	N/A
SRR14581058	N/A
SRR14581059	N/A
SRR14581060	N/A
SRR14581061	N/A
SRR14581062	N/A
SRR14581063	N/A
SRR14581064	N/A
SRR14581065	N/A
SRR14581066	N/A
SRR14581067	N/A
SRR14581068	N/A
SRR14581069	N/A
SRR14581070	N/A
SRR14581071	N/A
SRR14581072	N/A
SRR14581073	N/A
SRR14581074	N/A
SRR14581075	N/A
SRR14581076	N/A
SRR14581077	N/A
SRR14581078	N/A
SRR14581079	N/A
SRR14581080	N/A
SRR14581081	N/A
SRR14581082	N/A
SRR14581083	N/A
SRR14581084	N/A
SRR14581085	N/A
SRR14581086	N/A
SRR14581087	N/A
SRR14581088	N/A
SRR14581089	N/A
SRR14581090	N/A
SRR14581091	N/A
SRR14581092	N/A
SRR14581093	N/A
SRR14581094	N/A
SRR14581095	N/A
SRR14581096	N/A
SRR14581097	N/A
SRR14581098	N/A
SRR14581099	N/A
SRR14581100	N/A
SRR14581101	N/A
SRR14581102	N/A
SRR14581103	N/A
SRR14581104	N/A
SRR14581105	N/A
SRR14581106	N/A
SRR14581107	N/A
SRR14581108	N/A
SRR14581109	N/A
SRR14581110	N/A
SRR14581111	N/A
SRR14581112	N/A
SRR14581113	N/A
SRR14581114	N/A
SRR14581115	N/A
SRR14581116	N/A
SRR14512554	40.6741 N 111.9580 W
SRR14512555	40.6741 N 111.9580 W
SRR14512556	40.6741 N 111.9580 W
SRR14512557	40.6741 N 111.9580 W
SRR14512558	40.6741 N 111.9580 W
SRR14512559	40.6741 N 111.9580 W
SRR14512560	40.6741 N 111.9580 W
SRR14512561	40.6741 N 111.9580 W
SRR14512562	40.6741 N 111.9580 W
SRR14512563	40.6741 N 111.9580 W
SRR14512564	40.6741 N 111.9580 W
SRR14512565	40.6741 N 111.9580 W
SRR14512566	40.6741 N 111.9580 W
SRR14512567	40.6741 N 111.9580 W
SRR14512568	40.6741 N 111.9580 W
SRR14512569	40.6741 N 111.9580 W
SRR14512570	40.6741 N 111.9580 W
SRR14512571	40.6741 N 111.9580 W
SRR14512572	40.6741 N 111.9580 W
SRR14512573	40.6741 N 111.9580 W
SRR14512574	40.6741 N 111.9580 W
SRR14512575	40.6741 N 111.9580 W
SRR14512576	40.6741 N 111.9580 W
SRR14512577	40.6741 N 111.9580 W
SRR14512578	40.6741 N 111.9580 W
SRR14512579	40.6741 N 111.9580 W
SRR14512580	40.6741 N 111.9580 W
SRR14512581	40.6741 N 111.9580 W
SRR14512582	40.6741 N 111.9580 W
SRR14512583	40.6741 N 111.9580 W
SRR14512584	40.6741 N 111.9580 W
SRR14512585	40.6741 N 111.9580 W
SRR14512586	40.6741 N 111.9580 W
SRR14512587	40.6741 N 111.9580 W
SRR14512588	40.6741 N 111.9580 W
SRR14512589	40.6741 N 111.9580 W
SRR14512590	40.6741 N 111.9580 W
SRR14512591	40.6741 N 111.9580 W
SRR14512592	40.6741 N 111.9580 W
SRR14512593	40.6741 N 111.9580 W
SRR14512594	40.6741 N 111.9580 W
SRR14512595	40.6741 N 111.9580 W
SRR14512596	40.6741 N 111.9580 W
SRR14512597	40.6741 N 111.9580 W
SRR14512598	40.6741 N 111.9580 W
SRR14512599	40.6741 N 111.9580 W
SRR14512600	40.6741 N 111.9580 W
SRR14512601	40.6741 N 111.9580 W
SRR14512602	40.6741 N 111.9580 W
SRR14512603	40.6741 N 111.9580 W
SRR14512604	40.6741 N 111.9580 W
SRR14512605	40.6741 N 111.9580 W
SRR14512606	40.6741 N 111.9580 W
SRR14512607	40.6741 N 111.9580 W
SRR14512608	40.6741 N 111.9580 W
SRR14512609	40.6741 N 111.9580 W
SRR14512610	40.6741 N 111.9580 W
SRR14512611	40.6741 N 111.9580 W
SRR14512612	40.6741 N 111.9580 W
SRR14512613	40.6741 N 111.9580 W
SRR14512614	40.6741 N 111.9580 W
SRR14512615	40.6741 N 111.9580 W
SRR14512616	40.6741 N 111.9580 W
SRR14512617	40.6741 N 111.9580 W
SRR14512618	40.6741 N 111.9580 W
SRR14512619	40.6741 N 111.9580 W
SRR14512620	40.6741 N 111.9580 W
SRR14512621	40.6741 N 111.9580 W
SRR14512622	40.6741 N 111.9580 W
SRR14512623	40.6741 N 111.9580 W
SRR14512624	40.6741 N 111.9580 W
SRR14512625	40.6741 N 111.9580 W
SRR14512626	40.6741 N 111.9580 W
SRR14512627	40.6741 N 111.9580 W
SRR14512628	40.6741 N 111.9580 W
SRR14512629	40.6741 N 111.9580 W
SRR14512630	40.6741 N 111.9580 W
SRR14512631	40.6741 N 111.9580 W
SRR14512632	40.6741 N 111.9580 W
SRR14512633	40.6741 N 111.9580 W
SRR14512634	40.6741 N 111.9580 W
SRR14512635	40.6741 N 111.9580 W
SRR14512636	40.6741 N 111.9580 W
SRR14512637	40.6741 N 111.9580 W
SRR14512638	40.6741 N 111.9580 W
SRR14512639	40.6741 N 111.9580 W
SRR14512640	40.6741 N 111.9580 W
SRR14512641	40.6741 N 111.9580 W
SRR14512642	40.6741 N 111.9580 W
SRR14512643	40.6741 N 111.9580 W
SRR14512644	40.6741 N 111.9580 W
SRR14512645	40.6741 N 111.9580 W
SRR14512646	40.6741 N 111.9580 W
SRR14512647	40.6741 N 111.9580 W
SRR14512648	40.6741 N 111.9580 W
SRR14512649	40.6741 N 111.9580 W
SRR14512650	40.6741 N 111.9580 W
SRR14512651	40.6741 N 111.9580 W
SRR14512652	40.6741 N 111.9580 W
SRR14512653	40.6741 N 111.9580 W
SRR14512654	40.6741 N 111.9580 W
SRR14512655	40.6741 N 111.9580 W
SRR14512656	40.6741 N 111.9580 W
SRR14512657	40.6741 N 111.9580 W
SRR14512658	40.6741 N 111.9580 W
SRR14512659	40.6741 N 111.9580 W
SRR14512660	40.6741 N 111.9580 W
SRR14512661	40.6741 N 111.9580 W
SRR14512662	40.6741 N 111.9580 W
SRR14512663	40.6741 N 111.9580 W
SRR14512664	40.6741 N 111.9580 W
SRR14512665	40.6741 N 111.9580 W
SRR14512666	40.6741 N 111.9580 W
SRR14512667	40.6741 N 111.9580 W
SRR14512668	40.6741 N 111.9580 W
SRR14512669	40.6741 N 111.9580 W
SRR14512670	40.6741 N 111.9580 W
SRR14512671	40.6741 N 111.9580 W
SRR14512672	40.6741 N 111.9580 W
SRR14512673	40.6741 N 111.9580 W
SRR14512674	40.6741 N 111.9580 W
SRR14512675	40.6741 N 111.9580 W
SRR14512676	40.6741 N 111.9580 W
SRR14512677	40.6741 N 111.9580 W
SRR14512678	40.6741 N 111.9580 W
SRR14512679	40.6741 N 111.9580 W
SRR14512680	40.6741 N 111.9580 W
SRR14512681	40.6741 N 111.9580 W
SRR14512682	40.6741 N 111.9580 W
SRR14512683	40.6741 N 111.9580 W
SRR14512684	40.6741 N 111.9580 W
SRR14512685	40.6741 N 111.9580 W
SRR14512686	40.6741 N 111.9580 W
SRR14512687	40.6741 N 111.9580 W
SRR14512688	40.6741 N 111.9580 W
SRR14512689	40.6741 N 111.9580 W
SRR14512690	40.6741 N 111.9580 W
SRR14512691	40.6741 N 111.9580 W
SRR14512692	40.6741 N 111.9580 W
SRR14512693	40.6741 N 111.9580 W
SRR14512694	40.6741 N 111.9580 W
SRR14512695	40.6741 N 111.9580 W
SRR14512696	40.6741 N 111.9580 W
SRR14512697	40.6741 N 111.9580 W
SRR14512698	40.6741 N 111.9580 W
SRR14512699	40.6741 N 111.9580 W
SRR14512700	40.6741 N 111.9580 W
SRR14512701	40.6741 N 111.9580 W
SRR14512702	40.6741 N 111.9580 W
SRR14512703	40.6741 N 111.9580 W
SRR14512704	40.6741 N 111.9580 W
SRR14512705	40.6741 N 111.9580 W
SRR14512706	40.6741 N 111.9580 W
SRR14512707	40.6741 N 111.9580 W
SRR14512708	40.6741 N 111.9580 W
SRR14510301	40.6741 N 111.9580 W
SRR14510302	40.6741 N 111.9580 W
SRR14510303	40.6741 N 111.9580 W
SRR14510304	40.6741 N 111.9580 W
SRR14510305	40.6741 N 111.9580 W
SRR14510306	40.6741 N 111.9580 W
SRR14510307	40.6741 N 111.9580 W
SRR14510308	40.6741 N 111.9580 W
SRR14510309	40.6741 N 111.9580 W
SRR14510310	40.6741 N 111.9580 W
SRR14510311	40.6741 N 111.9580 W
SRR14510312	40.6741 N 111.9580 W
SRR14510313	40.6741 N 111.9580 W
SRR14510314	40.6741 N 111.9580 W
SRR14510315	40.6741 N 111.9580 W
SRR14510316	40.6741 N 111.9580 W
SRR14510317	40.6741 N 111.9580 W
SRR14510318	40.6741 N 111.9580 W
SRR14510319	40.6741 N 111.9580 W
SRR14510320	40.6741 N 111.9580 W
SRR14510321	40.6741 N 111.9580 W
SRR14510322	40.6741 N 111.9580 W
SRR14510323	40.6741 N 111.9580 W
SRR14510324	40.6741 N 111.9580 W
SRR14510325	40.6741 N 111.9580 W
SRR14510326	40.6741 N 111.9580 W
SRR14510327	40.6741 N 111.9580 W
SRR14510328	40.6741 N 111.9580 W
SRR14510329	40.6741 N 111.9580 W
SRR14510330	40.6741 N 111.9580 W
SRR14510331	40.6741 N 111.9580 W
SRR14510332	40.6741 N 111.9580 W
SRR14510333	40.6741 N 111.9580 W
SRR14510334	40.6741 N 111.9580 W
SRR14510335	40.6741 N 111.9580 W
SRR14510336	40.6741 N 111.9580 W
SRR14510337	40.6741 N 111.9580 W
SRR14510338	40.6741 N 111.9580 W
SRR14510339	40.6741 N 111.9580 W
SRR14510340	40.6741 N 111.9580 W
SRR14510341	40.6741 N 111.9580 W
SRR14510342	40.6741 N 111.9580 W
SRR14510343	40.6741 N 111.9580 W
SRR14510344	40.6741 N 111.9580 W
SRR14510345	40.6741 N 111.9580 W
SRR14510346	40.6741 N 111.9580 W
SRR14510347	40.6741 N 111.9580 W
SRR14510348	40.6741 N 111.9580 W
SRR14510349	40.6741 N 111.9580 W
SRR14510350	40.6741 N 111.9580 W
SRR14510351	40.6741 N 111.9580 W
SRR14510352	40.6741 N 111.9580 W
SRR14510353	40.6741 N 111.9580 W
SRR14510354	40.6741 N 111.9580 W
SRR14510355	40.6741 N 111.9580 W
SRR14510356	40.6741 N 111.9580 W
SRR14510357	40.6741 N 111.9580 W
SRR14510358	40.6741 N 111.9580 W
SRR14510359	40.6741 N 111.9580 W
SRR14510360	40.6741 N 111.9580 W
SRR14510361	40.6741 N 111.9580 W
SRR14510362	40.6741 N 111.9580 W
SRR14510363	40.6741 N 111.9580 W
SRR14510364	40.6741 N 111.9580 W
SRR14478631	35.0967 N 106.6313 W
SRR14478632	35.0967 N 106.6313 W
SRR14478633	35.0967 N 106.6313 W
SRR14478634	35.0967 N 106.6313 W
SRR14478635	35.0967 N 106.6313 W
SRR14478636	35.0967 N 106.6313 W
SRR14478637	35.0967 N 106.6313 W
SRR14478638	35.0967 N 106.6313 W
SRR14478639	35.0967 N 106.6313 W
SRR14478640	35.0967 N 106.6313 W
SRR14478641	35.0967 N 106.6313 W
SRR14478642	35.0967 N 106.6313 W
SRR14478643	35.0967 N 106.6313 W
SRR14478644	35.0967 N 106.6313 W
SRR14478645	35.0967 N 106.6313 W
SRR14478646	35.0967 N 106.6313 W
SRR14478647	35.0967 N 106.6313 W
SRR14478648	35.0967 N 106.6313 W
SRR14478649	35.0967 N 106.6313 W
SRR14478650	35.0967 N 106.6313 W
SRR14478651	35.0967 N 106.6313 W
SRR14478652	35.0967 N 106.6313 W
SRR14478653	35.0967 N 106.6313 W
SRR14478654	35.0967 N 106.6313 W
SRR14478655	35.0967 N 106.6313 W
SRR14478656	35.0967 N 106.6313 W
SRR14478657	35.0967 N 106.6313 W
SRR14478658	35.0967 N 106.6313 W
SRR14478659	35.0967 N 106.6313 W
SRR14478660	35.0967 N 106.6313 W
SRR14478661	35.0967 N 106.6313 W
SRR14478662	35.0967 N 106.6313 W
SRR14478663	35.0967 N 106.6313 W
SRR14478664	35.0967 N 106.6313 W
SRR14478665	35.0967 N 106.6313 W
SRR14478666	35.0967 N 106.6313 W
SRR14478667	35.0967 N 106.6313 W
SRR14478668	35.0967 N 106.6313 W
SRR14478669	35.0967 N 106.6313 W
SRR14478670	35.0967 N 106.6313 W
SRR14478671	35.0967 N 106.6313 W
SRR14478672	35.0967 N 106.6313 W
SRR14478673	35.0967 N 106.6313 W
SRR14478674	35.0967 N 106.6313 W
SRR14478675	35.0967 N 106.6313 W
SRR14478676	35.0967 N 106.6313 W
SRR14478677	35.0967 N 106.6313 W
SRR14478678	35.0967 N 106.6313 W
SRR14478679	35.0967 N 106.6313 W
SRR14478680	35.0967 N 106.6313 W
SRR14478681	35.0967 N 106.6313 W
SRR14478682	35.0967 N 106.6313 W
SRR14478683	35.0967 N 106.6313 W
SRR14478684	35.0967 N 106.6313 W
SRR14478685	35.0967 N 106.6313 W
SRR14478686	35.0967 N 106.6313 W
SRR14478687	35.0967 N 106.6313 W
SRR14478688	35.0967 N 106.6313 W
SRR14478689	35.0967 N 106.6313 W
SRR14478690	35.0967 N 106.6313 W
SRR14478691	35.0967 N 106.6313 W
SRR14478692	35.0967 N 106.6313 W
SRR14478693	35.0967 N 106.6313 W
SRR14478694	35.0967 N 106.6313 W
SRR14478695	35.0967 N 106.6313 W
SRR14478696	35.0967 N 106.6313 W
SRR14478697	35.0967 N 106.6313 W
SRR14478698	35.0967 N 106.6313 W
SRR14478699	35.0967 N 106.6313 W
SRR14478700	35.0967 N 106.6313 W
SRR14478701	35.0967 N 106.6313 W
SRR14478702	35.0967 N 106.6313 W
SRR14478703	35.0967 N 106.6313 W
SRR14478704	35.0967 N 106.6313 W
SRR14478705	35.0967 N 106.6313 W
SRR14478706	35.0967 N 106.6313 W
SRR14478707	35.0967 N 106.6313 W
SRR14478708	35.0967 N 106.6313 W
SRR14478709	35.0967 N 106.6313 W
SRR14478710	35.0967 N 106.6313 W
SRR14478711	35.0967 N 106.6313 W
SRR14478712	35.0967 N 106.6313 W
SRR14478713	35.0967 N 106.6313 W
SRR14478714	35.0967 N 106.6313 W
SRR14478715	35.0967 N 106.6313 W
SRR14478716	35.0967 N 106.6313 W
SRR14478717	35.0967 N 106.6313 W
SRR14478718	35.0967 N 106.6313 W
SRR14478719	35.0967 N 106.6313 W
SRR14478720	35.0967 N 106.6313 W
SRR14478721	35.0967 N 106.6313 W
SRR14478722	35.0967 N 106.6313 W
SRR14478723	35.0967 N 106.6313 W
SRR14472689	35.0967 N 106.6313 W
SRR14472690	35.0967 N 106.6313 W
SRR14472691	35.0967 N 106.6313 W
SRR14472692	35.0967 N 106.6313 W
SRR14472693	35.0967 N 106.6313 W
SRR14472694	35.0967 N 106.6313 W
SRR14472695	35.0967 N 106.6313 W
SRR14472696	35.0967 N 106.6313 W
SRR14472697	35.0967 N 106.6313 W
SRR14472698	35.0967 N 106.6313 W
SRR14472699	35.0967 N 106.6313 W
SRR14472700	35.0967 N 106.6313 W
SRR14472701	35.0967 N 106.6313 W
SRR14472702	35.0967 N 106.6313 W
SRR14472703	35.0967 N 106.6313 W
SRR14472704	35.0967 N 106.6313 W
SRR14472705	35.0967 N 106.6313 W
SRR14472706	35.0967 N 106.6313 W
SRR14472707	35.0967 N 106.6313 W
SRR14472708	35.0967 N 106.6313 W
SRR14472709	35.0967 N 106.6313 W
SRR14472710	35.0967 N 106.6313 W
SRR14472711	35.0967 N 106.6313 W
SRR14472712	35.0967 N 106.6313 W
SRR14472713	35.0967 N 106.6313 W
SRR14472714	35.0967 N 106.6313 W
SRR14472715	35.0967 N 106.6313 W
SRR14472716	35.0967 N 106.6313 W
SRR14472717	35.0967 N 106.6313 W
SRR14472718	35.0967 N 106.6313 W
SRR14472719	35.0967 N 106.6313 W
SRR14472720	35.0967 N 106.6313 W
SRR14472721	35.0967 N 106.6313 W
SRR14472722	35.0967 N 106.6313 W
SRR14472723	35.0967 N 106.6313 W
SRR14472724	35.0967 N 106.6313 W
SRR14472725	35.0967 N 106.6313 W
SRR14472726	35.0967 N 106.6313 W
SRR14472727	35.0967 N 106.6313 W
SRR14472728	35.0967 N 106.6313 W
SRR14472729	35.0967 N 106.6313 W
SRR14472730	35.0967 N 106.6313 W
SRR14472731	35.0967 N 106.6313 W
SRR14472732	35.0967 N 106.6313 W
SRR14472733	35.0967 N 106.6313 W
SRR14472734	35.0967 N 106.6313 W
SRR14421920	not applicable
SRR14421921	not applicable
SRR14421922	not applicable
SRR14421923	not applicable
SRR14421924	not applicable
SRR14421925	not applicable
SRR14421926	not applicable
SRR14421927	not applicable
SRR14421928	not applicable
SRR14421929	not applicable
SRR14421930	not applicable
SRR14421931	not applicable
SRR14421932	not applicable
SRR14421933	not applicable
SRR14421934	not applicable
SRR14421935	not applicable
SRR14421936	not applicable
SRR14421937	not applicable
SRR14421457	N/A
SRR14421458	N/A
SRR14421459	N/A
SRR14421460	N/A
SRR14421461	N/A
SRR14421462	N/A
SRR14421463	N/A
SRR14421464	N/A
SRR14421465	N/A
SRR14421466	N/A
SRR14421467	N/A
SRR14421468	N/A
SRR14421469	N/A
SRR14421470	N/A
SRR14421471	N/A
SRR14421472	N/A
SRR14421473	N/A
SRR14421474	N/A
SRR14421475	N/A
SRR14421476	N/A
SRR14421477	N/A
SRR14421478	N/A
SRR14421479	N/A
SRR14421480	N/A
SRR14421481	N/A
SRR14421482	N/A
SRR14421483	N/A
SRR14421484	N/A
SRR14421485	N/A
SRR14421486	N/A
SRR14421487	N/A
SRR14421488	N/A
SRR14421489	N/A
SRR14421490	N/A
SRR14421491	N/A
SRR14421492	N/A
SRR14421493	N/A
SRR14421494	N/A
