ACC	AGE
SRR15272279	60
SRR15272280	37
SRR15272281	21
SRR15272282	54
SRR15272283	46
SRR15272284	21
SRR15272285	28
SRR15272286	37
SRR15272287	43
SRR15272288	7
SRR15272289	67
SRR15272290	23
SRR15272291	57
SRR15272292	26
SRR15272293	30
SRR15272294	54
SRR15272295	28
SRR15272296	26
SRR15272297	21
SRR15272299	29
SRR15272300	22
SRR15272301	50
SRR15272302	65
SRR15272303	23
SRR15272305	19
SRR15272310	37
SRR15272312	23
SRR15272324	29
SRR15272325	11
SRR15272329	41
SRR15272332	76
SRR15272333	32
SRR15272338	33
SRR15272344	18
SRR15272349	51
SRR15272352	24
SRR15272365	58
SRR15272375	52
SRR15272377	59
SRR15272381	54
SRR15272392	37
SRR15272393	27
SRR15272394	33
SRR15272395	63
SRR15272397	26
SRR15272398	53
SRR15272399	52
SRR15272400	66
SRR15272401	43
SRR15272402	79
SRR15272403	8
SRR15272404	28
SRR15272405	43
SRR15272406	65
SRR15272407	24
SRR15272408	33
SRR15272409	37
SRR15272410	6
SRR15272411	14
SRR15272412	27
SRR15272413	32
SRR15272416	33
SRR15272417	24
SRR15272418	54
SRR15272419	50
SRR15272420	11
SRR15272421	32
SRR15272422	7
SRR15272423	25
SRR15272424	28
SRR15272425	24
SRR15272426	56
SRR15272427	43
SRR15272428	32
SRR15272429	25
SRR15272430	27
SRR15272431	24
SRR15272432	24
SRR15272433	19
SRR15272437	31
SRR15272438	52
SRR15272441	16
SRR15272442	14
SRR15272443	19
SRR15272444	53
SRR15272445	26
SRR15272446	27
SRR15272447	30
SRR15272448	8
SRR15272449	43
SRR15272450	75
SRR15272451	41
SRR15272452	64
SRR15272453	39
SRR15272454	36
SRR15272455	35
SRR15272456	28
SRR15272458	58
SRR15272459	57
SRR15272460	58
SRR15272461	46
SRR15272462	22
SRR15272463	39
SRR15272464	33
SRR15272466	36
SRR15272470	63
SRR15272485	26
SRR15272504	48
SRR15272505	36
SRR15272506	45
SRR15272507	23
SRR15272508	34
SRR15272509	42
SRR15272511	27
SRR15272517	26
SRR15272518	39
SRR15272523	9
SRR15272526	24
SRR15272532	73
SRR15272540	29
SRR15272545	27
SRR15271951	28
SRR15271953	23
SRR15271954	31
SRR15271955	9
SRR15271956	28
SRR15271958	40
SRR15271959	95
SRR15271960	32
SRR15271961	22
SRR15271962	20
SRR15271963	22
SRR15271964	11
SRR15271966	48
SRR15271967	37
SRR15271970	17
SRR15271971	36
SRR15271972	30
SRR15271977	25
SRR15271978	22
SRR15271982	44
SRR15271991	43
SRR15271999	8
SRR15272002	32
SRR15272004	28
SRR15272006	70
SRR15272007	40
SRR15272017	47
SRR15272020	30
SRR15272034	32
SRR15272037	17
SRR15272039	34
SRR15272040	17
SRR15272042	52
SRR15272043	49
SRR15272044	26
SRR15272046	29
SRR15272048	39
SRR15272051	45
SRR15272052	35
SRR15272054	23
SRR15272055	23
SRR15272056	31
SRR15272057	19
SRR15272058	42
SRR15272059	17
SRR15272060	43
SRR15272061	42
SRR15272062	32
SRR15272063	58
SRR15272064	18
SRR15272065	31
SRR15272066	3
SRR15272067	27
SRR15272069	12
SRR15272070	29
SRR15272071	83
SRR15272072	36
SRR15272073	31
SRR15272074	28
SRR15272075	51
SRR15272076	40
SRR15272077	35
SRR15272078	40
SRR15272079	36
SRR15272080	67
SRR15272081	47
SRR15272082	84
SRR15272083	63
SRR15272084	46
SRR15272085	36
SRR15272086	15
SRR15272087	56
SRR15272088	38
SRR15272089	11
SRR15272090	25
SRR15272091	29
SRR15272093	5
SRR15272094	32
SRR15272096	13
SRR15272097	26
SRR15272098	5
SRR15272099	10
SRR15272100	6
SRR15272101	42
SRR15272102	37
SRR15272103	12
SRR15272104	6
SRR15272105	37
SRR15272106	40
SRR15272107	37
SRR15272108	25
SRR15272109	23
SRR15272110	18
SRR15272111	19
SRR15272112	8
SRR15272113	17
SRR15272114	37
SRR15272115	28
SRR15272116	22
SRR15272118	61
SRR15272119	21
SRR15272120	31
SRR15272121	38
SRR15272122	67
SRR15272123	13
SRR15272124	44
SRR15272125	30
SRR15272126	18
SRR15272127	41
SRR15272128	52
SRR15272129	23
SRR15272130	29
SRR15272131	59
SRR15272132	18
SRR15272133	20
SRR15272134	22
SRR15272135	16
SRR15272136	61
SRR15272137	72
SRR15272138	21
SRR15272139	30
SRR15272140	14
SRR15272141	11
SRR15272142	52
SRR15272143	38
SRR15272144	37
SRR15272145	31
SRR15272146	36
SRR15272147	39
SRR15272148	13
SRR15272149	50
SRR15272150	36
SRR15272151	50
SRR15272152	5
SRR15272153	10
SRR15272154	37
SRR15272155	33
SRR15272156	23
SRR15272157	39
SRR15272158	65
SRR15272159	35
SRR15272160	4
SRR15272161	59
SRR15272162	51
SRR15272163	9
SRR15272164	30
SRR15272165	3
SRR15272166	60
SRR15272167	23
SRR15272168	17
SRR15272170	7
SRR15272171	49
SRR15272172	57
SRR15272173	55
SRR15272174	13
SRR15272175	20
SRR15272176	46
SRR15272177	32
SRR15272178	18
SRR15272179	35
SRR15272181	14
SRR15272182	27
SRR15272183	25
SRR15272184	64
SRR15272185	7
SRR15272186	17
SRR15272187	57
SRR15272188	33
SRR15272189	10
SRR15272190	30
SRR15272191	26
SRR15272192	48
SRR15272195	54
SRR15272196	32
SRR15272200	19
SRR15272202	29
SRR15272205	81
SRR15272206	25
SRR15272207	33
SRR15272208	51
SRR15272209	29
SRR15272215	38
SRR15272217	28
SRR15272218	86
SRR15272219	17
SRR15272221	37
SRR15272222	47
SRR15272223	13
SRR15272224	53
SRR15272225	20
SRR15272226	27
SRR15272227	29
SRR15272228	20
SRR15272229	57
SRR15272230	58
SRR15272232	20
SRR15272233	14
SRR15272234	48
SRR15272235	26
SRR15272236	42
SRR15272237	29
SRR15272238	53
SRR15272239	30
SRR15272240	28
SRR15272241	30
SRR15272242	59
SRR15272243	27
SRR15272244	58
SRR15272245	59
SRR15272246	34
SRR15272247	28
SRR15271653	26
SRR15271655	15
SRR15271656	22
SRR15271657	46
SRR15271658	43
SRR15271659	6
SRR15271660	19
SRR15271661	70
SRR15271662	48
SRR15271664	24
SRR15271665	44
SRR15271666	23
SRR15271667	49
SRR15271668	60
SRR15271670	50
SRR15271671	21
SRR15271672	27
SRR15271673	24
SRR15271674	43
SRR15271675	48
SRR15271676	26
SRR15271677	31
SRR15271679	30
SRR15271680	26
SRR15271685	33
SRR15271687	74
SRR15271689	23
SRR15271691	74
SRR15271693	34
SRR15271700	54
SRR15271704	43
SRR15271707	56
SRR15271709	11
SRR15271714	16
SRR15271715	33
SRR15271717	30
SRR15271718	38
SRR15271725	11
SRR15271728	41
SRR15271729	31
SRR15271730	61
SRR15271731	35
SRR15271733	27
SRR15271743	80
SRR15271748	36
SRR15271750	61
SRR15271751	29
SRR15271752	13
SRR15271755	71
SRR15271756	51
SRR15271758	48
SRR15271759	56
SRR15271765	31
SRR15271770	48
SRR15271772	35
SRR15271778	57
SRR15271779	15
SRR15271784	6
SRR15271788	71
SRR15271790	18
SRR15271791	62
SRR15271792	46
SRR15271793	17
SRR15271815	39
SRR15271816	6
SRR15271817	38
SRR15271818	34
SRR15271819	30
SRR15271820	26
SRR15271821	32
SRR15271825	57
SRR15271826	32
SRR15271827	22
SRR15271836	55
SRR15271838	39
SRR15271839	49
SRR15271841	33
SRR15271846	10
SRR15271851	20
SRR15271864	29
SRR15271867	18
SRR15271869	19
SRR15271874	43
SRR15271884	37
SRR15271900	37
SRR15271905	34
SRR15271907	28
SRR15271919	8
SRR15271923	27
SRR15271926	35
SRR15271927	55
SRR15271937	51
SRR15271938	16
SRR15271939	28
SRR15271940	8
SRR15271941	39
SRR15271942	12
SRR15271943	33
SRR15271944	74
SRR15271945	20
SRR15271946	23
SRR15271947	26
SRR15271948	59
SRR15271949	11
SRR15271950	17
SRR15271070	26
SRR15271072	48
SRR15271073	34
SRR15271074	27
SRR15271075	24
SRR15271076	37
SRR15271077	22
SRR15271078	30
SRR15271079	32
SRR15271080	43
SRR15271081	55
SRR15271082	46
SRR15271083	18
SRR15271085	31
SRR15271086	31
SRR15271087	55
SRR15271092	46
SRR15271095	4
SRR15271096	33
SRR15271097	19
SRR15271100	27
SRR15271101	12
SRR15271102	47
SRR15271103	37
SRR15271104	28
SRR15271105	32
SRR15271107	33
SRR15271108	6
SRR15271109	21
SRR15271110	24
SRR15271111	59
SRR15271112	23
SRR15271113	61
SRR15271115	35
SRR15271117	38
SRR15271071	13
SRR15270773	60
SRR15270774	17
SRR15270775	54
SRR15270776	21
SRR15270777	68
SRR15270778	35
SRR15270779	42
SRR15270780	47
SRR15270781	48
SRR15270782	37
SRR15270783	24
SRR15270784	38
SRR15270785	34
SRR15270786	29
SRR15270787	9
SRR15270788	32
SRR15270789	42
SRR15270790	55
SRR15270791	49
SRR15270792	47
SRR15270793	16
SRR15270794	46
SRR15270795	31
SRR15270796	26
SRR15270797	55
SRR15270798	21
SRR15270799	17
SRR15270800	53
SRR15270801	16
SRR15270802	59
SRR15270803	32
SRR15270804	38
SRR15270805	29
SRR15270806	60
SRR15270807	29
SRR15270808	26
SRR15270809	28
SRR15270810	45
SRR15270811	17
SRR15270812	24
SRR15270813	30
SRR15270814	29
SRR15270816	17
SRR15270817	14
SRR15270818	34
SRR15270819	31
SRR15270820	19
SRR15270821	5
SRR15270822	44
SRR15270823	29
SRR15270824	26
SRR15270825	28
SRR15270826	30
SRR15270827	21
SRR15270828	43
SRR15270829	43
SRR15270830	23
SRR15270831	24
SRR15270832	28
SRR15270833	18
SRR15270834	29
SRR15270835	38
SRR15270836	35
SRR15270837	42
SRR15270838	55
SRR15270839	22
SRR15270840	29
SRR15270841	47
SRR15270842	29
SRR15270843	47
SRR15270844	28
SRR15270845	27
SRR15270846	18
SRR15270847	32
SRR15270848	40
SRR15270849	37
SRR15270850	24
SRR15270851	78
SRR15270852	33
SRR15270853	22
SRR15270855	43
SRR15270856	26
SRR15270857	23
SRR15270861	5
SRR15270862	15
SRR15270864	37
SRR15270866	61
SRR15270867	24
SRR15270870	22
SRR15270872	28
SRR15270873	41
SRR15270874	62
SRR15270875	21
SRR15270878	14
SRR15270880	82
SRR15270881	16
SRR15270882	45
SRR15270886	45
SRR15270887	44
SRR15270888	6
SRR15270889	21
SRR15270890	38
SRR15270891	32
SRR15270892	28
SRR15270893	37
SRR15270894	20
SRR15270895	32
SRR15270896	26
SRR15270897	87
SRR15270898	23
SRR15270899	58
SRR15270901	58
SRR15270902	18
SRR15270903	61
SRR15270904	38
SRR15270905	22
SRR15270906	31
SRR15270907	61
SRR15270908	25
SRR15270909	50
SRR15270910	41
SRR15270915	52
SRR15270917	44
SRR15270918	25
SRR15270920	28
SRR15270921	81
SRR15270922	34
SRR15270923	35
SRR15270929	38
SRR15270932	17
SRR15270934	53
SRR15270935	48
SRR15270938	22
SRR15270939	6
SRR15270940	33
SRR15270941	25
SRR15270942	33
SRR15270944	56
SRR15270945	51
SRR15270946	17
SRR15270947	53
SRR15270948	14
SRR15270949	16
SRR15270950	23
SRR15270951	12
SRR15270952	8
SRR15270953	43
SRR15270954	16
SRR15270955	28
SRR15270956	65
SRR15270957	55
SRR15270958	24
SRR15270960	28
SRR15270961	58
SRR15270962	26
SRR15270965	27
SRR15270966	18
SRR15270967	29
SRR15270968	20
SRR15270969	36
SRR15270970	31
SRR15270971	17
SRR15270972	30
SRR15270973	86
SRR15270974	16
SRR15270975	53
SRR15270976	16
SRR15270977	29
SRR15270978	13
SRR15270979	71
SRR15270980	38
SRR15270981	35
SRR15270982	42
SRR15270983	37
SRR15270984	44
SRR15270985	53
SRR15270986	15
SRR15270987	7
SRR15270988	28
SRR15270989	10
SRR15270990	15
SRR15270991	15
SRR15270992	29
SRR15270993	24
SRR15270996	45
SRR15270998	73
SRR15270999	37
SRR15271000	43
SRR15271002	56
SRR15271003	41
SRR15271004	19
SRR15271005	21
SRR15271006	56
SRR15271007	55
SRR15271008	34
SRR15271010	28
SRR15271011	23
SRR15271021	14
SRR15271023	34
SRR15271024	52
SRR15271030	16
SRR15271031	48
SRR15271041	50
SRR15271043	24
SRR15271045	6
SRR15271047	29
SRR15271048	31
SRR15271049	25
SRR15271050	28
SRR15271051	27
SRR15271052	42
SRR15271053	28
SRR15271054	39
SRR15271055	43
SRR15271056	25
SRR15271057	31
SRR15271058	20
SRR15271060	33
SRR15271061	31
SRR15271062	33
SRR15271063	54
SRR15271064	51
SRR15271065	29
SRR15271067	36
SRR15271068	14
SRR15271069	42
SRR15270479	59
SRR15270481	25
SRR15270482	11
SRR15270485	18
SRR15270487	30
SRR15270491	47
SRR15270497	55
SRR15270498	21
SRR15270501	43
SRR15270502	57
SRR15270505	47
SRR15270506	34
SRR15270514	56
SRR15270516	41
SRR15270524	39
SRR15270537	53
SRR15270539	61
SRR15270541	81
SRR15270563	38
SRR15270565	29
SRR15270570	36
SRR15270575	71
SRR15270577	30
SRR15270578	9
SRR15270579	52
SRR15270581	4
SRR15270582	22
SRR15270584	63
SRR15270585	50
SRR15270586	50
SRR15270588	14
SRR15270589	67
SRR15270590	5
SRR15270591	53
SRR15270592	14
SRR15270593	21
SRR15270594	41
SRR15270595	16
SRR15270596	57
SRR15270598	23
SRR15270599	37
SRR15270600	75
SRR15270601	59
SRR15270606	44
SRR15270607	53
SRR15270608	12
SRR15270610	11
SRR15270612	38
SRR15270620	26
SRR15270621	5
SRR15270623	76
SRR15270624	43
SRR15270626	55
SRR15270627	41
SRR15270628	8
SRR15270630	48
SRR15270640	32
SRR15270645	36
SRR15270647	50
SRR15270648	43
SRR15270655	20
SRR15270656	28
SRR15270660	37
SRR15270661	22
SRR15270662	48
SRR15270663	50
SRR15270664	53
SRR15270665	54
SRR15270675	80
SRR15270677	47
SRR15270681	66
SRR15270682	31
SRR15270683	39
SRR15270684	28
SRR15270685	26
SRR15270687	71
SRR15270689	26
SRR15270692	33
SRR15270693	22
SRR15270694	72
SRR15270696	25
SRR15270697	16
SRR15270701	24
SRR15270703	31
SRR15270704	50
SRR15270705	43
SRR15270706	60
SRR15270711	34
SRR15270712	42
SRR15270714	5
SRR15270715	40
SRR15270717	35
SRR15270718	47
SRR15270719	51
SRR15270720	46
SRR15270721	15
SRR15270722	39
SRR15270723	47
SRR15270724	48
SRR15270731	54
SRR15270732	15
SRR15270733	24
SRR15270734	26
SRR15270735	9
SRR15270736	81
SRR15270737	60
SRR15270738	43
SRR15270739	42
SRR15270740	25
SRR15270741	34
SRR15270743	38
SRR15270744	41
SRR15270745	35
SRR15270746	32
SRR15270747	62
SRR15270748	46
SRR15270749	18
SRR15270750	66
SRR15270751	54
SRR15270753	13
SRR15270755	33
SRR15270756	3
SRR15270757	25
SRR15270758	29
SRR15270759	27
SRR15270760	72
SRR15270761	20
SRR15270762	9
SRR15270763	19
SRR15270764	73
SRR15270765	64
SRR15270766	54
SRR15270767	37
SRR15270769	33
SRR15270770	68
SRR15270771	32
SRR15270772	37
SRR15270476	29
SRR15270183	27
SRR15270184	18
SRR15270185	73
SRR15270186	34
SRR15270187	33
SRR15270188	48
SRR15270189	36
SRR15270190	13
SRR15270192	38
SRR15270193	25
SRR15270195	6
SRR15270196	30
SRR15270198	32
SRR15270213	31
SRR15270217	52
SRR15270220	10
SRR15270221	20
SRR15270225	26
SRR15270231	60
SRR15270234	44
SRR15270246	9
SRR15270253	42
SRR15270264	47
SRR15270272	12
SRR15270273	28
SRR15270274	39
SRR15270275	11
SRR15270276	54
SRR15270277	31
SRR15270278	33
SRR15270279	52
SRR15270280	36
SRR15270281	35
SRR15270283	19
SRR15270284	73
SRR15270285	22
SRR15270286	34
SRR15270287	57
SRR15270288	30
SRR15270289	55
SRR15270290	14
SRR15270291	45
SRR15270292	30
SRR15270293	55
SRR15270294	48
SRR15270295	24
SRR15270296	36
SRR15270297	3
SRR15270298	45
SRR15270299	50
SRR15270300	27
SRR15270301	14
SRR15270302	69
SRR15270303	43
SRR15270304	33
SRR15270305	31
SRR15270306	64
SRR15270307	29
SRR15270308	13
SRR15270309	28
SRR15270310	56
SRR15270311	30
SRR15270312	24
SRR15270316	38
SRR15270322	16
SRR15270324	14
SRR15270327	12
SRR15270328	50
SRR15270332	38
SRR15270335	52
SRR15270337	36
SRR15270339	21
SRR15270341	41
SRR15270342	33
SRR15270343	18
SRR15270344	30
SRR15270345	30
SRR15270346	30
SRR15270347	27
SRR15270350	27
SRR15270352	86
SRR15270355	23
SRR15270358	9
SRR15270359	33
SRR15270360	15
SRR15270361	45
SRR15270362	33
SRR15270363	15
SRR15270364	30
SRR15270365	53
SRR15270366	40
SRR15270367	50
SRR15270370	35
SRR15270378	35
SRR15270380	37
SRR15270381	37
SRR15270382	29
SRR15270383	36
SRR15270384	23
SRR15270385	39
SRR15270386	17
SRR15270387	61
SRR15270388	26
SRR15270389	38
SRR15270390	22
SRR15270391	58
SRR15270392	16
SRR15270393	16
SRR15270394	49
SRR15270395	56
SRR15270396	23
SRR15270397	27
SRR15270398	41
SRR15270403	42
SRR15270406	47
SRR15270409	29
SRR15270410	32
SRR15270418	36
SRR15270419	29
SRR15270420	24
SRR15270427	53
SRR15270428	10
SRR15270429	27
SRR15270430	28
SRR15270431	28
SRR15270432	37
SRR15270433	24
SRR15270434	35
SRR15270435	37
SRR15270436	57
SRR15270437	63
SRR15270438	37
SRR15270439	77
SRR15270440	71
SRR15270441	71
SRR15270442	31
SRR15270443	42
SRR15270445	39
SRR15270446	11
SRR15270447	11
SRR15270448	15
SRR15270449	23
SRR15270450	19
SRR15270451	42
SRR15270459	26
SRR15270460	69
SRR15270461	52
SRR15270464	34
SRR15270470	29
SRR15270473	49
SRR15270474	23
SRR15268130	69
SRR15268131	1
SRR15268132	33
SRR15268133	17
SRR15268134	39
SRR15268135	12
SRR15268136	4
SRR15268137	14
SRR15268138	29
SRR15268139	27
SRR15268140	62
SRR15268141	19
SRR15268142	44
SRR15268143	27
SRR15268144	69
SRR15268145	15
SRR15268146	40
SRR15268147	26
SRR15268148	32
SRR15268149	17
SRR15268150	27
SRR15268151	10
SRR15268152	25
SRR15268153	65
SRR15268154	39
SRR15268155	30
SRR15268156	4
SRR15268157	31
SRR15268158	20
SRR15268159	12
SRR15268160	0
SRR15268161	49
SRR15268162	62
SRR15268163	28
SRR15268164	60
SRR15268165	32
SRR15268166	30
SRR15268167	30
SRR15268168	64
SRR15268169	50
SRR15268170	17
SRR15268171	32
SRR15268172	12
SRR15268173	33
SRR15268174	41
SRR15268175	28
SRR15268176	27
SRR15268177	6
SRR15268178	18
SRR15268179	4
SRR15268180	32
SRR15268181	13
SRR15268182	34
SRR15268183	58
SRR15268184	58
SRR15268185	75
SRR15268186	4
SRR15268187	17
SRR15268188	41
SRR15268189	4
SRR15268190	51
SRR15268191	13
SRR15268192	22
SRR15268193	36
SRR15268194	2
SRR15268195	3
SRR15268196	56
SRR15268197	19
SRR15268198	48
SRR15268199	61
SRR15268200	47
SRR15268201	4
SRR15268202	7
SRR15268203	57
SRR15268204	47
SRR15268205	24
SRR15268206	17
SRR15268207	11
SRR15268208	20
SRR15268209	20
SRR15268210	62
SRR15268211	17
SRR15268212	17
SRR15268213	20
SRR15268214	26
SRR15268215	29
SRR15268216	50
SRR15268217	24
SRR15268218	25
SRR15268219	46
SRR15268220	3
SRR15268221	22
SRR15268222	39
SRR15268223	27
SRR15268224	45
SRR15268225	56
SRR15268226	61
SRR15268227	20
SRR15268228	32
SRR15268229	18
SRR15268230	0
SRR15268231	10
SRR15268232	34
SRR15268233	6
SRR15268234	38
SRR15268235	23
SRR15268236	10
SRR15268237	28
SRR15268238	13
SRR15268239	9
SRR15268240	32
SRR15268241	9
SRR15268242	40
SRR15268244	18
SRR15268259	29
SRR15268273	20
SRR15268276	4
SRR15268291	40
SRR15268295	12
SRR15268312	29
SRR15268315	44
SRR15268317	26
SRR15268318	18
SRR15268319	52
SRR15268320	18
SRR15268321	31
SRR15268322	4
SRR15268323	14
SRR15268324	37
SRR15268325	34
SRR15268326	11
SRR15268327	26
SRR15268328	69
SRR15268329	27
SRR15268330	15
SRR15268331	74
SRR15268332	46
SRR15268333	16
SRR15268334	17
SRR15268335	25
SRR15268336	15
SRR15268337	3
SRR15268338	17
SRR15268339	52
SRR15268340	62
SRR15268341	33
SRR15268342	49
SRR15268343	26
SRR15268344	12
SRR15268345	18
SRR15268346	24
SRR15268347	19
SRR15268348	20
SRR15268349	42
SRR15268350	70
SRR15268351	27
SRR15268352	35
SRR15268353	38
SRR15268354	22
SRR15268355	26
SRR15268356	48
SRR15268357	42
SRR15268358	30
SRR15268360	14
SRR15268361	38
SRR15268363	3
SRR15268366	28
SRR15268367	63
SRR15268372	38
SRR15268375	37
SRR15268378	26
SRR15268379	26
SRR15268381	19
SRR15268382	12
SRR15268383	55
SRR15268384	26
SRR15268396	23
SRR15267490	26
SRR15267503	28
SRR15267511	25
SRR15267517	38
SRR15267528	60
SRR15267529	38
SRR15267533	23
SRR15267534	24
SRR15267552	55
SRR15267566	28
SRR15267570	41
SRR15267574	35
SRR15267604	24
SRR15267605	21
SRR15267606	40
SRR15267607	3
SRR15267610	24
SRR15267616	38
SRR15267618	52
SRR15267619	30
SRR15267650	36
SRR15267651	63
SRR15267652	34
SRR15267705	26
SRR15267707	47
SRR15267708	22
SRR15267709	52
SRR15267710	31
SRR15267716	14
SRR15267719	18
SRR15267727	39
SRR15267731	25
SRR15267733	34
SRR15267735	38
SRR15267737	32
SRR15267751	45
SRR15267753	50
SRR15267755	58
SRR15267813	24
SRR15267148	55
SRR15267149	37
SRR15267151	26
SRR15267153	5
SRR15267165	52
SRR15267167	20
SRR15267170	10
SRR15267171	36
SRR15267176	51
SRR15267182	30
SRR15267186	27
SRR15267189	16
SRR15267191	38
SRR15267195	34
SRR15267197	62
SRR15267198	66
SRR15267208	47
SRR15267210	20
SRR15267211	75
SRR15267212	23
SRR15267213	41
SRR15267214	40
SRR15267216	17
SRR15267218	32
SRR15267231	39
SRR15267246	37
SRR15267252	37
SRR15267253	21
SRR15267254	67
SRR15267257	43
SRR15267258	50
SRR15267260	21
SRR15267261	28
SRR15267263	41
SRR15267266	13
SRR15267267	38
SRR15267268	21
SRR15267271	34
SRR15267273	44
SRR15267293	33
SRR15267303	46
SRR15267345	25
SRR15267346	25
SRR15267423	20
SRR15267449	63
SRR15267475	19
SRR15266821	69
SRR15266829	64
SRR15266844	13
SRR15266870	46
SRR15266875	51
SRR15266881	45
SRR15266883	30
SRR15266884	24
SRR15266903	20
SRR15266904	53
SRR15266908	24
SRR15266911	2
SRR15266912	58
SRR15266913	23
SRR15266917	16
SRR15266919	4
SRR15266922	66
SRR15266951	49
SRR15266955	25
SRR15266960	42
SRR15266962	60
SRR15266963	31
SRR15266985	18
SRR15266987	33
SRR15266988	42
SRR15267018	83
SRR15267023	10
SRR15267029	52
SRR15267035	41
SRR15267094	9
SRR15267100	54
SRR15267103	20
SRR15266716	5
SRR15266747	14
SRR15266749	28
SRR15266760	45
SRR15266766	33
SRR15266631	26
SRR15266632	49
SRR15266633	44
SRR15266634	62
SRR15266635	49
SRR15266636	56
SRR15266637	18
SRR15266638	51
SRR15266639	51
SRR15266640	49
SRR15266641	52
SRR15266642	32
SRR15266643	41
SRR15266644	1
SRR15266645	11
SRR15266646	84
SRR15266647	20
SRR15266648	32
SRR15266649	40
SRR15266650	60
SRR15266651	20
SRR15266652	11
SRR15266653	15
SRR15266654	35
SRR15266655	58
SRR15266656	31
SRR15266657	47
SRR15266658	11
SRR15266659	38
SRR15266660	49
SRR15266661	42
SRR15266662	27
SRR15266663	23
SRR15266664	6
SRR15266665	58
SRR15266666	54
SRR15266667	4
SRR15266668	34
SRR15266669	55
SRR15266670	64
SRR15266671	30
SRR15266672	54
SRR15266673	43
SRR15266674	39
SRR15266675	35
SRR15266676	19
SRR15266677	25
SRR15266678	25
SRR15266679	38
SRR15266680	56
SRR15266681	28
SRR15266682	55
SRR15266683	13
SRR15266684	0
SRR15266685	32
SRR15266686	75
SRR15266687	30
SRR15266688	18
SRR15266689	39
SRR15266690	18
SRR15266691	63
SRR15266692	31
SRR15266693	33
SRR15266694	14
SRR15266695	36
SRR15266696	29
SRR15266697	27
SRR15266698	18
SRR15266699	57
SRR15266700	51
SRR15266701	3
SRR15266702	38
SRR15266703	16
SRR15266704	22
SRR15266299	54
SRR15266300	24
SRR15266307	31
SRR15266308	83
SRR15266311	54
SRR15266313	21
SRR15266316	51
SRR15266317	36
SRR15266319	21
SRR15266322	66
SRR15266327	57
SRR15266329	72
SRR15266332	14
SRR15266333	52
SRR15266334	51
SRR15266337	55
SRR15266338	35
SRR15266339	28
SRR15266340	26
SRR15266341	59
SRR15266342	60
SRR15266343	32
SRR15266344	21
SRR15266345	34
SRR15266346	50
SRR15266347	18
SRR15266348	11
SRR15266349	32
SRR15266350	25
SRR15266351	50
SRR15266352	37
SRR15266353	89
SRR15266354	26
SRR15266355	42
SRR15266356	37
SRR15266357	10
SRR15266358	13
SRR15266359	43
SRR15266360	25
SRR15266361	19
SRR15266362	16
SRR15266363	21
SRR15266364	63
SRR15266365	59
SRR15266366	48
SRR15266367	74
SRR15266368	14
SRR15266369	38
SRR15266370	35
SRR15266371	61
SRR15266372	33
SRR15266373	29
SRR15266374	29
SRR15266375	31
SRR15266376	74
SRR15266377	36
SRR15266378	52
SRR15266379	24
SRR15266380	22
SRR15266381	22
SRR15266382	20
SRR15266383	19
SRR15266384	48
SRR15266385	24
SRR15266386	27
SRR15266387	21
SRR15266388	57
SRR15266389	75
SRR15266390	88
SRR15266391	19
SRR15266392	11
SRR15266393	34
SRR15266394	34
SRR15266395	37
SRR15266396	22
SRR15266397	22
SRR15266398	32
SRR15266399	22
SRR15266400	42
SRR15266401	42
SRR15266402	33
SRR15266403	44
SRR15266404	15
SRR15266405	34
SRR15266406	56
SRR15266407	40
SRR15266408	22
SRR15266409	49
SRR15266410	30
SRR15266411	41
SRR15266412	21
SRR15266413	22
SRR15266414	50
SRR15266415	27
SRR15266416	34
SRR15266417	48
SRR15266418	39
SRR15266419	18
SRR15266420	19
SRR15266421	47
SRR15266422	70
SRR15266423	32
